[0328/083454:ERROR:tcp_socket_win.cc(335)] bind() returned an error: Only one usage of each socket address (protocol/network address/port) is normally permitted. (0x2740)
[0328/083454:ERROR:devtools_http_handler.cc(229)] Cannot start http server for devtools. Stop devtools.
[0404/172417:INFO:CONSOLE(1)] "Uncaught SyntaxError: Unexpected identifier", source: https://sp.analytics.yahoo.com/sp.pl?a=10001942155268&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Wed%2C%2004%20Apr%202018%2015%3A24%3A16%20GMT&n=-2d&b=Altium%20Designer%20Documentation%20%7C%20Online%20Documentation%20for%20Altium%20Products&.yp=429165&f=https%3A%2F%2Fwww.altium.com%2Fdocumentation%2F18.0%2Fdisplay%2FADES%2FAltium%2BDesigner%2BDocumentation&enc=UTF-8 (1)
[0406/203412:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203417:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203422:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203427:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203432:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203437:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203442:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203447:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203452:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203457:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203502:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203507:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203512:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203517:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203522:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203527:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203532:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203537:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203542:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203547:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203552:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203557:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203602:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203607:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203612:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203617:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203622:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203627:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203632:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203637:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203642:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203647:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203652:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203657:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203702:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203707:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203712:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203717:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203722:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203727:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203732:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203737:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203742:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203747:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203752:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203757:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203802:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203807:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203812:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203817:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203822:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203827:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203832:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203837:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203842:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203847:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203852:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203857:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203902:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203907:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203912:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203917:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203922:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203927:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203932:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203937:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203942:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203947:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203952:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/203957:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204002:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204007:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204012:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204017:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204022:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204027:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204032:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204037:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204042:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204047:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204052:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204057:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204102:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204107:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204112:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204117:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204122:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204127:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204132:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204137:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204142:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204147:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204152:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204157:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204202:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204207:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204212:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204217:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204222:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204227:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204232:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204237:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204242:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204247:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204252:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204257:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204302:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204307:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204312:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204317:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204322:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204327:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204332:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204337:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204342:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204347:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204352:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204357:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204402:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204407:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204412:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204417:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204422:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204427:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204432:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204437:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204442:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204447:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204452:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204457:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204502:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204507:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204512:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204517:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204522:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204527:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204532:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204537:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204542:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204547:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204552:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204557:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204602:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204607:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204612:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204617:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204622:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204627:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204632:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204637:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204642:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204647:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204652:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204657:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204702:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0406/204702:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0409/122021:ERROR:tcp_socket_win.cc(335)] bind() returned an error: Only one usage of each socket address (protocol/network address/port) is normally permitted. (0x2740)
[0409/122022:ERROR:devtools_http_handler.cc(229)] Cannot start http server for devtools. Stop devtools.
[0409/130427:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0409/130537:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0409/130659:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0409/130703:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0409/130812:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0409/130846:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174716:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174721:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174726:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174731:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174736:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174741:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174746:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174751:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174756:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174801:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174806:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174811:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174816:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174821:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174828:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174833:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174838:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174843:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174848:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0411/174853:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/084253:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/084258:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/084303:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/084308:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/084313:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/084318:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/130908:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0412/163703:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224352:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224357:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224402:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224407:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224412:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224417:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224422:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
[0413/224427:WARNING:dns_config_service_win.cc(665)] Failed to read DnsConfig.
